id,asassn_name,source,TIC,RA_ICRS,DE_ICRS,period,p2,p2_method_i,group,has_tess,tess_sectors,Gmag,absolute_g,bp_rp,bp_rp_corrected,parallax_over_error,rpgeo,mwdust_av,mwdust_ag,mwdust_abp,mwdust_arp,gaia_filter,state,r1,xray_source,xray_observatory,xray_citation_key,xray_ads_link,xray_exposure,xray_luminosity,xray_separation
15186566,ASASSN-V J214131.93+515518.4,2173066642192776832,387858947,325.38281053519484,51.92220448678646,6.108878955432013,6.2103068231574055,99,spots,True,16,13.546347,2.0158458404031268,1.2913115000000008,0.9011317494890065,55.89312658503585,1435.55371,0.9447451586222618,0.7454039301529646,0.9466346489395064,0.5564548984285121,True,sg,99.9,False,,,,,,
55252453,ASASSN-V J123052.20-475633.5,6128621531973877760,401187466,187.71720450808849,-47.94291996017392,6.4906976061520805,,99,extra_eclipses,True,10-37,13.543118,,0.7895489999999992,,,,,,,,False,,99.9,False,,,,,,
40323457,ASASSN-V J085204.46-440335.6,5331653898816403584,29426059,133.01902979792106,-44.05897211014724,2.2645333288540526,,4,irregular_pulsator,True,35-36-8-9,13.543008,2.729203212600238,0.8845320000000001,0.45924931207973196,81.62488301065387,1000.61719,1.0297401644558548,0.8124649897556695,1.0317996447847666,0.6065169568644985,True,ms,28.7,False,,,,,,
25696117,ASASSN-V J054824.05+305703.4,3444802885109154944,239808300,87.10005291619517,30.95098827028997,1.2093615503455268,0.807080021885721,3,extra_eclipses,True,19,13.542272,-0.31760504324295535,0.5841119999999993,0.04529727452576049,8.84088746316369,3682.16992,1.304636139162806,1.029357913799454,1.3072454114411316,0.7684306859668928,False,,99.9,False,,,,,,
44371030,ASASSN-V J072949.64-333850.7,5591673001325424640,112664778,112.45684590710071,-33.647474237195624,8.668278484516296,8.763707717592489,99,spots,True,34-7,13.541515,2.3745015273420775,1.4699815000000012,1.2968245739932136,53.64002651148595,1469.7467,0.4192661646653451,0.3308010039209573,0.4201046969946758,0.2469477709878882,True,rg,99.9,False,,,,,,
37141068,ASASSN-V J050221.81-293437.4,4876906334926680832,13062700,75.59097941537783,-29.576978679238643,10.440938805746178,,99,sto_var,True,32-5,13.524171,4.0451154134312635,0.8848869999999991,0.8405803609903297,58.88579312947967,756.627869,0.1072799976021051,0.0846439181080609,0.1074945575973093,0.0631879185876399,True,ms,99.9,False,,,,,,
2458822,ASASSN-V J020457.97+470405.2,356383814855785984,292197150,31.241578346855142,47.06808487895975,1.757354454542806,1.7653656706442706,99,spots,True,18,13.51988,2.579123176035048,0.5722389999999997,0.47254906429143223,34.03943974507606,1412.73792,0.2413799896091222,0.1904488118015974,0.2418627495883405,0.142172813879773,True,ms,99.9,False,,,,,,
40436474,ASASSN-V J115432.85-610607.2,5335183468635033216,305616260,178.63544202534308,-61.10268448824765,8.726780491593981,6.37031862154052,3,extra_eclipses,True,10-11-37-38,13.516866,0.02098610744115681,1.2288029999999992,0.7068717982229764,19.586101816286806,3160.49634,1.2637559365061086,0.9971034339033198,1.2662834483791208,0.744352246602098,True,sg,20.5,False,,,,,,
4175938,ASASSN-V J040113.96+705644.3,495057107569799040,86015967,60.30878733612931,70.94546426407635,6.953777256975303,6.931301032701941,99,spots,True,19-25-26,13.516243,1.7480535245424607,1.445689999999999,1.1023135373591173,48.87570739789809,1668.93652,0.8314200063943863,0.6559903850451708,0.8330828464071751,0.4897063837662935,True,rg,99.9,False,,,,,,
26420042,ASASSN-V J120309.04-153618.8,3568788351740888576,180279139,180.78738556774337,-15.6050732596106,0.8742436886048479,0.8726258617304009,99,spots,True,10-36,13.507778,4.357961796198916,0.8612169999999999,0.8169103609903305,83.61808923917906,650.181274,0.1072799976021051,0.0846439181080609,0.1074945575973093,0.0631879185876399,True,ms,99.9,False,,,,,,
5082766,ASASSN-V J084040.84+043634.9,582400765089023104,432209008,130.17012769534466,4.609692467863336,1.0446569650579989,1.0274187060002218,99,spots,True,34-7,13.504799,5.01469081028946,1.0014000000000003,0.9570933609903309,127.81194127218538,479.836029,0.1072799976021051,0.0846439181080609,0.1074945575973093,0.0631879185876399,True,ms,99.9,False,,,,,,
53748969,ASASSN-V J122745.12-620656.7,6054662474357654912,450684840,186.93825325699976,-62.11574445959652,3.3477572892084413,2.03728690595638,1,extra_eclipses,True,11-37-38,13.50288,-0.4350189730724785,0.6899464999999996,-0.1483974162720032,24.642296260475753,2932.67139,2.029888417123493,1.6015819611104365,2.03394819395774,1.1956042776857374,False,,27.1,False,,,,,,
19493760,ASASSN-V J063408.82-115602.5,3001651389327858176,288261547,98.53681324245292,-11.933795592979006,1.1493089583729332,1.1426341286611725,99,spots,True,33-6,13.498029,4.574020940671444,1.0172030000000003,0.8732064252817633,131.0361522134044,536.763611,0.3486599872112274,0.2750927299096584,0.3493573071856499,0.2053607324674129,True,ms,99.9,False,,,,,,
10690264,ASASSN-V J205233.50+280324.5,1845873387873558528,283058377,313.13912777668924,28.05665958238585,3.6243046102889376,2.86526409473556,1,extra_eclipses,True,15,13.497027,2.613569102771278,0.7764629999999997,0.6103131099033053,53.765701572581676,1297.80261,0.4022999760210514,0.3174146810806095,0.4031045759730935,0.2369546858763992,True,ms,20.3,False,,,,,,
44967865,ASASSN-V J074014.13-273102.5,5612226245208372864,125623703,115.05900804980568,-27.51744664638914,7.834727185781348,7.797647766184299,99,spots,True,34-7,13.495577,1.9923641457373664,1.3067759999999993,1.03327694668126,50.83152605785078,1570.88147,0.6622253106991267,0.522495770141611,0.663549761320525,0.3900507080017856,True,sg,99.9,False,,,,,,
46681672,ASASSN-V J081237.17-154912.2,5721572332986899712,125177862,123.15501534458258,-15.820071537536096,4.963786740792135,4.99689360307854,99,spots,True,34-7,13.492483,1.9869892894850918,0.9580750000000009,0.9248450207427488,30.67268636912355,1942.68396,0.0804599982015788,0.0634829385810457,0.080620918197982,0.0473909389407299,True,sg,99.9,False,,,,,,
59172669,ASASSN-V J182354.50-465527.5,6706965678978300288,89915758,275.9770786737377,-46.92441607935579,9.31596771439588,9.744418191702986,99,spots,True,13,13.491438,2.0051376840611357,1.1381464999999995,1.0324107422819562,4.333860632013201,1806.5929,0.2560187838209279,0.2019988204347121,0.2565308213885698,0.1507950636705265,False,,99.9,False,,,,,,
50827936,ASASSN-V J170212.21-564319.6,5917069348721502336,171965738,255.55127600457195,-56.72242720144765,5.53825406640024,5.410315826044996,99,spots,True,12-39,13.489292,2.5483567894834813,1.2459629999999997,0.9981286907509002,48.96906467862564,1240.2063,0.6000830732423718,0.4734655447882313,0.6012832393888565,0.3534489301397569,True,sg,99.9,True,SWIFT,Evans20,https://ui.adsabs.harvard.edu/abs/2020ApJS..247...54E,3645.0,1.093531929288377e+32,2.6185191997074786
52743169,ASASSN-V J153806.63-430425.0,6001303518633623936,290510042,234.5275554779253,-43.07360203824352,20.46924952772599,,99,spots,True,12-38,13.481317,1.2182053481156883,1.5275940000000006,1.3274994967741942,20.644070398230035,2377.76953,0.4844903225806451,0.382262864516129,0.4854593032258064,0.2853648,True,rg,33.3,False,,,,,,
53247895,ASASSN-V J165142.67-305849.8,6027951935302202240,32959467,252.92785528136457,-30.980526967102065,5.006964089858378,,99,extra_eclipses,True,12-39,13.480233,2.733291239875852,1.2917369999999995,1.024352131467609,53.139623780099384,1114.8728,0.6474209891825434,0.5108151604650268,0.6487158311609085,0.381330962628518,True,sg,35.1,False,,,,,,
13989945,ASASSN-V J202219.98+381238.4,2061028675057076864,13780983,305.58315309012687,38.210712244654665,2.378885916202882,,99,reflection,True,14-15-41,13.478058,0.3035058896517209,1.5650659999999998,0.5603736150157079,47.31204948977268,1782.52332,2.4326692130370264,1.919376009086214,2.4375345514631004,1.4328421664788085,False,,99.9,False,,,,,,
46001096,ASASSN-V J094352.32-180453.3,5683888358645919872,418096468,145.96799611915256,-18.08146687014321,2.486741553736582,2.4010672545622826,99,spots,True,35-8,13.476805,3.876439229188988,0.8572170000000003,0.8461403402475829,56.321578242577374,823.836365,0.0268199994005262,0.0211609795270152,0.0268736393993273,0.0157969796469099,True,ms,99.9,False,,,,,,
53725956,ASASSN-V J120957.11-635913.5,6054028605907063040,381258026,182.48738007321583,-63.986755030686645,4.256464805129287,,99,extra_eclipses,True,11-37-38,13.471705,1.126343673836372,0.910304,0.3681231100062633,15.383678608795227,1827.74048,1.3127866585804755,1.0357886736199955,1.315412231897637,0.7732313419039002,True,ms,99.9,False,,,,,,
39831286,ASASSN-V J085044.78-571109.1,5304554338815365120,121887008,132.68674695008568,-57.18590825472038,8.241493670640798,8.188123806587877,99,spots,True,10-35-36-37-8-9,13.465271,2.4300251782373956,1.493176,1.2057256445226836,72.9641016664499,1250.89099,0.6960057033349066,0.5491484999312414,0.6973977147415764,0.4099473592642599,True,rg,99.9,False,,,,,,
37776528,ASASSN-V J025337.00-183111.8,5128461607378920320,326261987,43.40425091627602,-18.519972502765487,0.7065845596342764,0.7062226867969892,99,spots,True,31-4,13.464133,5.038925391242982,1.105995,1.0838416804951654,144.0073523464172,474.87262,0.0536399988010525,0.0423219590540304,0.0537472787986546,0.0315939592938199,True,ms,99.9,False,,,,,,
4535064,ASASSN-V J005639.00+652658.3,524381426285320064,52041148,14.162526610264052,65.44941263921245,1.7862179779651532,78.1453261891876,1,extra_eclipses,True,18-24-25,13.464093,-2.477526355570989,1.6522040000000011,0.588844663767935,11.058282342389655,6053.86963,2.5747199424505234,2.031454034593463,2.5798693823354246,1.5165100461033585,False,,99.9,False,,,,,,
60056847,ASASSN-V J190609.31-283935.7,6762479991009354240,109331573,286.53830003971444,-28.659428550550462,6.531238597059893,6.4219670795206545,99,spots,True,13-27,13.462907,3.1314138610324926,1.35126,1.2404934066022038,17.968293394091802,1056.76074,0.2681999840140343,0.211609787387073,0.2687363839820623,0.1579697905842662,True,rg,99.9,False,,,,,,
45562901,ASASSN-V J084200.53-301323.3,5642203570742871936,185703116,130.50216949026455,-30.22323608091352,6.880606731516398,0.39956452575019,1,extra_eclipses,True,34-35-8,13.4429865,2.51748494208205,0.8391180000000009,0.7394280642914335,55.289699005539994,1402.84778,0.2413799896091222,0.1904488118015974,0.2418627495883405,0.142172813879773,True,sg,99.9,False,,,,,,
25045300,ASASSN-V J053829.29+151644.1,3395782018177743488,127054164,84.62207241251592,15.278933068065156,13.739953161131602,13.40943385698181,99,spots,True,6,13.442861,0.9325354735971095,1.514270999999999,1.0712046264088144,24.16565463435806,2151.67798,1.072799936056137,0.8464391495482922,1.0749455359282494,0.6318791623370648,True,rg,99.9,False,,,,,,
3587881,ASASSN-V J033158.65+500655.5,441986150899404288,354789120,52.99453172970001,50.115412700587925,9.491317992718717,9.150433551471982,99,spots,True,18,13.442108,2.6013150110443055,1.5131110000000003,1.1254279066022042,61.667680796917644,1047.20508,0.9386999840140342,0.740634287387073,0.9405773839820624,0.5528942905842661,True,rg,99.9,True,ROSAT,"Dickey90,White94a,White94b","https://ui.adsabs.harvard.edu/abs/1990ARA%26A..28..215D/abstract,https://ui.adsabs.harvard.edu/abs/1994IAUC.6100....1W/abstract,https://ui.adsabs.harvard.edu/abs/1994AAS...185.4111W/abstract",25679.0,2.884045602630415e+31,4.795247009246897
12721193,ASASSN-V J213942.14+460442.7,1977228984030969728,190430725,324.92591625760434,46.07832617515087,17.21348310504261,,99,extra_eclipses,True,15-16,13.441496,0.3822728454481403,1.494314000000001,1.3049388451612913,14.062044349524278,3463.28101,0.4585354838709677,0.3617844967741935,0.4594525548387096,0.2700773999999999,True,rg,99.9,False,,,,,,
25918078,ASASSN-V J115953.80-361326.6,3460986317582711808,165456403,179.97419819569285,-36.224077162444175,0.9025406144941268,0.9007795251484194,99,spots,True,10-37,13.441378,6.197548248436611,1.3055205,1.2446899253986499,252.4621979637655,266.393524,0.1472895268797826,0.1162114367081485,0.1475841059335422,0.0867535313321919,True,ms,99.9,False,,,,,,
11413997,ASASSN-V J224203.99+343910.3,1903209070964975616,10597761,340.51661326378616,34.652773135177384,5.734068276608497,5.920456691080088,99,spots,True,16,13.438597,2.2456396381238717,1.1550949999999993,1.077558379669889,40.63083542134523,1617.95374,0.1877400007992982,0.1481268606306463,0.1881154808008968,0.1105788604707866,True,rg,34.9,False,,,,,,
22000596,ASASSN-V J062637.57-032350.5,3116700197246549632,42565581,96.65653986163564,-3.3974063347564294,1.8230706187565864,47.7655200769588,2,extra_eclipses,True,33-6,13.432648,0.5803562323927814,1.2070539999999994,0.9412141659419828,20.395223685627546,2943.64648,0.6436799856126308,0.5078635086483657,0.6449673455838562,0.3791275115258395,True,sg,99.9,False,,,,,,
23891682,ASASSN-V J063446.79+100742.7,3327650672786952192,229394050,98.6950734033442,10.12857418351663,3.724204870442312,3.693601951345661,99,spots,True,33-6,13.431322,2.757425796532484,1.3932760000000002,1.0388228879226449,55.85298092767738,998.502075,0.858239980816841,0.6771513448644876,0.8599564607784748,0.5055033487011193,True,sg,99.9,False,,,,,,
57704181,ASASSN-V J193542.89-590822.7,6446553054381996544,320173862,293.9287860741582,-59.13964581189048,0.3961940658890897,0.3959950904863606,99,spots,True,13-27,13.423994,,0.7470939999999988,,,,,,,,False,,99.9,True,ROSAT,"Dickey90,White94a,White94b","https://ui.adsabs.harvard.edu/abs/1990ARA%26A..28..215D/abstract,https://ui.adsabs.harvard.edu/abs/1994IAUC.6100....1W/abstract,https://ui.adsabs.harvard.edu/abs/1994AAS...185.4111W/abstract",2224.0,,4.508408946886584
35319218,ASASSN-V J183040.63+162648.3,4522322253111457664,462870179,277.66930180299664,16.44670297556884,2.0183707869189935,2.013105135837167,99,spots,True,26-40,13.416817,3.0115935877253763,1.2786170000000006,0.9637176570955184,72.42153880122682,913.539246,0.7624681426258645,0.6015873645318071,0.7639930789111162,0.4490937360066341,True,sg,99.9,False,,,,,,
51274020,ASASSN-V J161358.45-522316.0,5933200077718862848,409749495,243.4938514370304,-52.38805791628476,12.435604896098676,0.94614057204135,1,extra_eclipses,True,12-39,13.412952,2.093903427546058,1.2764129999999998,0.8549905231919334,40.72034907716599,1267.04382,1.0203934063149311,0.8050903975824807,1.022434193127561,0.6010117163194945,True,sg,22.7,False,,,,,,
44183140,ASASSN-V J064110.68-363738.6,5580560722635641088,148046138,100.29445532509808,-36.62736976362185,12.972652012705815,13.018195091738775,99,spots,True,33-34-6-7,13.410575,1.9375761042046236,1.2160399999999996,1.067985684912602,48.52269527359717,1729.93921,0.3584850244246912,0.2828446842710814,0.3592019944735406,0.2111476793861431,True,sg,99.9,False,,,,,,
AV461659,ASASSN-V J180813.71-481448.1,6707206849979676928,365017261,272.0568729455433,-48.24670142354803,5.177848474009854,5.158537820243909,99,spots,True,13-39,13.407132,2.7776636132629906,1.173807,1.0261564884409071,51.8923952657458,1173.48901,0.3575072919106367,0.2820732533174923,0.3582223064944579,0.210571794935365,True,sg,99.9,False,,,,,,
J034204.92+594800.2,ASASSN-V J034204.92+594800.2,474101652897595776,317148025,55.52052374522847,59.80006284897669,2.746746533044774,2.7146070177983,99,spots,True,19,13.405393,2.767445056606679,1.5787669999999991,1.0567709300807417,82.37179116786415,847.508606,1.2639130022258045,0.9972273587561598,1.2664408282302562,0.7444447583109988,True,sg,99.9,False,,,,,,
34301596,ASASSN-V J163221.29+125203.5,4460411570843493632,148073334,248.088656732495,12.867644964382924,8.88645575971122,8.836557818471006,99,spots,False,,13.4042845,3.0004544008253253,1.280289999999999,1.2027533796698888,60.92604395443007,1124.96924,0.1877400007992982,0.1481268606306463,0.1881154808008968,0.1105788604707866,True,rg,99.9,False,,,,,,
J093214.02-595514.3,ASASSN-V J093214.02-595514.3,5299311386348372096,439034500,143.05839434825523,-59.92062697096495,0.4555947110380538,0.45524019663027665,99,spots,True,36-37-9,13.401747,4.593187568386537,0.986438999999999,0.8542107667753791,169.90574127725455,514.268372,0.3201652136189339,0.2526103535453388,0.3208055440461718,0.188577310821552,True,ms,99.9,False,,,,,,
5177332,ASASSN-V J083345.31+120746.1,602596285431195392,20537406,128.4387690857578,12.129435496946178,1.1709778718309285,1.44018642511061,1,extra_eclipses,True,34-7,13.392173,2.7265207523659876,0.7044080000000008,0.6711780207427487,42.67125780840457,1319.57434,0.0804599982015788,0.0634829385810457,0.080620918197982,0.0473909389407299,True,ms,28.1,False,,,,,,
37562431,ASASSN-V J012206.94-212634.5,5043417406627473920,439466193,20.529128928954737,-21.44294723132167,0.5176351290094717,0.5172587391116162,99,spots,True,3-30,13.386751,6.947261623903174,1.4399810000000013,1.4399810000000013,176.02553779918017,194.042953,0.0,0.0,0.0,0.0,True,ms,99.9,False,,,,,,
21283452,ASASSN-V J064337.27-010628.6,3107265494129877120,280304732,100.9055058937116,-1.1078812561207485,3.773534780909979,0.172029744673973,2,regular_pulsator,True,33-6,13.384152,0.21302621412426914,0.5592889999999997,0.12288407868684748,21.358870466088554,2934.15161,1.0566705116541213,0.8337130336951017,1.0587838526774296,0.6223789313642774,True,ms,33.9,False,,,,,,
38837900,ASASSN-V J092532.88-674952.0,5246929793388770304,304171422,141.38738282040492,-67.83001480371684,13.032528188764164,12.654953934653397,99,spots,True,10-11-36-37-38-9,13.381245,1.755177611512291,1.237518999999999,1.0534054141172677,46.46001987841568,1798.31982,0.4457956074642404,0.3517327342892857,0.4466871986791689,0.2625736127964376,True,sg,21.0,False,,,,,,
14434660,ASASSN-V J191712.17+413135.8,2102232598425284096,121944992,289.30075396839675,41.52648962675305,19.50318060796077,,99,extra_eclipses,True,14-40-41,13.380949,2.40995689173793,1.2232109999999992,1.156751041485495,57.379690241336604,1475.04492,0.1609199964031577,0.1269658771620914,0.161241836395964,0.0947818778814598,True,rg,31.5,False,,,,,,
3556897,ASASSN-V J024551.45+495619.5,438977960105425664,302312217,41.46432313907753,49.938732944700206,2.1371124851644465,3.74432525833183,3,extra_eclipses,True,18,13.379696,1.9122871547159261,0.9758560000000003,0.6657095186795594,39.8650316770655,1496.16772,0.7509600031971931,0.5925074425225854,0.7524619232035875,0.4423154418831467,True,ms,99.9,False,,,,,,
25930088,ASASSN-V J120306.72-353748.3,3462482825924425600,142265800,180.77797790616376,-35.6300960342037,6.230823296420082,6.213352211639522,99,spots,True,10-37,13.37833,3.3205756550185397,1.1893389999999986,1.0926689578399564,70.32069782637139,943.224243,0.2340678986925959,0.1846795720684582,0.2345360344899811,0.137865992329939,True,sg,99.9,False,,,,,,
14717394,ASASSN-V J191318.24+465135.8,2130783857380443648,158730586,288.3260593360632,46.85999267976035,6.526627905208949,6.408915056691795,99,spots,True,14-15-40,13.377447,2.293394409032058,1.1471745000000002,1.080714541485496,61.62525109776274,1553.87952,0.1609199964031577,0.1269658771620914,0.161241836395964,0.0947818778814598,True,rg,99.9,True,SWIFT,Evans20,https://ui.adsabs.harvard.edu/abs/2020ApJS..247...54E,52032.0,2.1407396252865723e+31,0.5668189558619828
11368958,ASASSN-V J221532.78+324324.0,1899052367257785984,430986559,333.8853882259402,32.72311750189463,1.0535334232947515,,99,other,True,16,13.376177,2.187129365669663,0.6070419999999999,0.5184287219806609,44.599674548843865,1599.3811,0.2145599952042102,0.1692878362161219,0.2149891151946187,0.1263758371752798,True,ms,16.8,False,,,,,,
56043873,ASASSN-V J150008.63-342905.9,6203841458890352128,75441538,225.0359662716472,-34.48500934564597,3.297042903396048,3.2734824103062725,99,spots,True,11-38,13.375929,3.149896732785353,1.0176555,0.8842695926506545,52.802626422383824,986.829346,0.3229682986666959,0.2548219876480231,0.3236142352640294,0.1902283279146839,True,sg,99.9,False,,,,,,
40531337,ASASSN-V J110804.09-591817.2,5337879711661745792,306919628,167.01748183718016,-59.30475669399269,3.3745469122383924,19.2827998744198,2,extra_eclipses,True,10-11,13.374247,1.8796570620594988,0.5902820000000002,0.32068290439020786,43.45112420222469,1570.03357,0.6527823138251629,0.5150452456080535,0.6540878784528132,0.3844887828430209,True,ms,31.2,False,,,,,,
44493354,ASASSN-V J080732.02-304508.0,5596375926105949184,144801963,121.88354507165782,-30.752304537851952,9.12344999190183,1.53133346591549,1,extra_eclipses,True,34-7-8,13.370676,0.3011374711719171,0.5380889999999994,0.29440248132044017,20.571238961996194,3317.41187,0.5900399968028068,0.4655415574774146,0.5912200767964124,0.3475335581168532,True,ms,99.9,False,,,,,,
7088178,ASASSN-V J092057.16+543942.3,1023231501066579840,137675945,140.23816657596882,54.661750373085866,0.7174587995743724,0.718163759774861,99,spots,True,21,13.370286,5.144262199470537,1.1167949999999998,1.1167949999999998,153.33016480358157,441.778687,0.0,0.0,0.0,0.0,True,ms,99.9,False,,,,,,
20408139,ASASSN-V J075044.97-044343.2,3056453076078815616,122801695,117.68732508790868,-4.728696440010197,3.665415579199165,3.634749908269824,99,spots,True,34-7,13.367817,2.6847023735640834,1.0265339999999998,0.9379207219806609,51.623568888735875,1266.96716,0.2145599952042102,0.1692878362161219,0.2149891151946187,0.1263758371752798,True,sg,99.9,False,,,,,,
50049277,ASASSN-V J141808.20-590521.1,5891066036166950272,412605251,214.53414344399903,-59.08921677526677,6.090061636706611,5.71564102463639,1,extra_eclipses,True,11,13.364083,0.8999695158741539,1.0121599999999997,0.4525651533361227,30.99823733567606,1901.12817,1.354951202575973,1.0690564988324425,1.357661104981125,0.7980662583172479,True,ms,99.9,False,,,,,,
23936311,ASASSN-V J060742.64+100441.2,3329752324843296128,436626726,91.92763298891695,10.078105519690814,1.6675308249217646,10.2389588137291,1,extra_eclipses,True,33-6,13.363951,1.687038045449624,0.704502999999999,0.3832798692430843,36.59787385907552,1631.7323,0.777779977619648,0.6136684023419023,0.7793355375748873,0.4581124068179726,True,ms,99.9,False,,,,,,
36131686,ASASSN-V J000655.49-800514.0,4634512158994726144,290484661,1.7312843221122023,-80.08724075128413,6.038744280184591,6.031106975970794,99,spots,True,1-13-27-28,13.362366,5.74444127998441,1.343401,1.269236498994892,6.4135606645664,312.786499,0.1795750629663628,0.1416847246804603,0.1799342130922956,0.1057697120871877,False,,99.9,False,,,,,,
39822110,ASASSN-V J084936.81-582353.1,5304186655254498944,121810330,132.4028960211201,-58.39835726729133,3.0737912188801584,,99,reflection,True,10-35-36-37-8-9,13.361126,3.8685177461572327,0.8758400000000002,0.8629773459318344,121.98920589516396,782.72113,0.0311444408430164,0.0245729638251399,0.0312067297247024,0.0183440756565366,True,ms,27.2,False,,,,,,
6341307,ASASSN-V J074446.14+430627.6,924356440470143872,241173445,116.1922404985704,43.10768462599791,1.2819490672017393,1.2760004180250821,99,spots,True,20,13.358852,6.706258775834916,1.3196934999999996,1.3196934999999996,44.65970186587035,214.051682,0.0,0.0,0.0,0.0,True,ms,99.9,False,,,,,,
4303306,ASASSN-V J014430.76+572604.2,505860530871568512,71847249,26.128232597247752,57.43455861051491,2.923924586546383,1.9308195560140424,99,spots,True,18,13.355546,-0.2888501766804761,0.9836840000000002,0.4298510000000001,-1.4363260529288384,3290.55713,1.341,1.058049,1.343682,0.7898489999999999,False,,99.9,False,,,,,,
40501275,ASASSN-V J111758.15-623028.1,5336830743174857984,467808007,169.49274951570885,-62.50758463893101,3.9084760217662864,34.898270940696,1,extra_eclipses,True,10-11-37-38,13.355539,0.3486776820156223,0.8874529999999989,0.20058514202053812,37.66966080344955,2182.38916,1.6631183001923993,1.312200338851803,1.666444536792784,0.9795766788133232,True,ms,99.9,False,,,,,,
21311215,ASASSN-V J070834.04-034719.5,3107699285832558080,168626326,107.141756021264,-3.7887983648562704,2.053481424424746,3.55896919003037,1,extra_eclipses,True,33-7,13.3538065,-0.9315686013187621,0.7151150000000008,0.39389186924308617,2.288444295566242,5424.27051,0.777779977619648,0.6136684023419023,0.7793355375748873,0.4581124068179726,False,,34.4,False,,,,,,
37657822,ASASSN-V J034851.38-234634.2,5083963203573020928,121090514,57.21409567989642,-23.77620842949759,2.869247194504803,2.865745128471249,99,spots,True,31-4,13.351973,3.674490675463674,1.3333405000000003,1.3222638402475828,90.31560980101233,853.619385,0.0268199994005262,0.0211609795270152,0.0268736393993273,0.0157969796469099,True,rg,99.9,False,,,,,,
52365323,ASASSN-V J154958.65-494817.6,5982784921005960320,276728788,237.49446066666056,-49.80488240852002,6.068572601820191,0.387331145621346,2,extra_eclipses,True,12-39,13.347868,1.516927384850997,1.0522369999999999,0.5944840264082354,35.14930319413405,1553.41968,1.108360710875943,0.874496600881119,1.110577432297695,0.6528244587059304,True,ms,35.4,False,,,,,,
732834,ASASSN-V J043447.18+325134.2,172032926474007936,284234893,68.69660055546831,32.85953535893184,9.389574173660106,9.545370032093263,99,spots,True,19,13.347369,1.3016274738098672,1.6817149999999987,1.1943419626408804,35.79215857999437,1670.82776,1.1800799936056137,0.9310831149548292,1.1824401535928248,0.6950671162337064,True,rg,99.9,False,,,,,,
4070556,ASASSN-V J045856.56+674655.5,483712827630973184,468378722,74.7356797592792,67.78211404523456,3.6621069714480914,0.453753836256967,2,extra_eclipses,True,19,13.34539,0.45817999917358065,0.5708519999999986,0.3714721285828636,5.055199715283138,3171.48364,0.4827599792182445,0.3808976236031949,0.483725499176681,0.284345627759546,False,,99.9,False,,,,,,
13406124,ASASSN-V J220948.06+542843.0,2005467053984747904,329014014,332.4486216002902,54.47813621306735,7.60339132156694,,99,extra_eclipses,True,16-17,13.341698,-0.004798742650586996,0.5147780000000015,0.1818904049404408,20.906135245619467,3484.24658,0.8060232325897355,0.6359523305133014,0.807635279054915,0.4747476839953542,True,ms,7.3,False,,,,,,
44157245,ASASSN-V J070508.11-353302.3,5578519719818089088,97278644,106.28383489845696,-35.550584893908294,6.357390390206167,6.395969284663134,99,spots,True,33-34-6-7,13.339549,2.5938462708536547,1.211252,1.0108399796328669,77.68894527119662,1181.86169,0.4852591292182398,0.3828694529531912,0.4862296474766763,0.2858176271095432,True,sg,99.9,False,,,,,,
40602383,ASASSN-V J111232.37-583950.4,5339414355017948032,309081983,168.13548148007368,-58.664381257901184,3.776828817714569,1.94960835810894,1,extra_eclipses,True,10-11,13.338043,0.6819875545649277,0.37492199999999976,0.046292538561170715,28.907824300421503,2544.7644,0.7957129816920798,0.627817542555051,0.797304407655464,0.4686749462166349,True,ms,99.9,False,,,,,,
39225915,ASASSN-V J095608.79-582840.7,5257651543617693952,274445081,149.0364037604447,-58.47793001807931,4.722410635300515,4.725919496106711,99,spots,True,10-36-37-9,13.334097,2.295922544043241,1.3267109999999995,1.1345974854894483,61.73033930977325,1362.17126,0.4651658946986715,0.3670158909172518,0.4660962264880688,0.2739827119775175,True,rg,99.9,False,,,,,,
40848960,ASASSN-V J110709.46-520927.8,5347916500431854080,81234912,166.7893669031493,-52.15773457361048,5.244738579836913,5.2496376210631235,99,spots,True,10-36-37,13.326253,2.763985831176517,1.1876920000000002,1.090822297038704,66.80874838459243,1189.71033,0.2345513388893369,0.1850610063836868,0.2350204415671156,0.1381507386058194,True,rg,99.9,False,,,,,,
51860026,ASASSN-V J175702.64-432900.7,5956232642909947008,23592324,269.2610813536689,-43.48351992864106,6.964801671441219,6.966845750399532,99,spots,True,13-39,13.325292,2.483753850367558,1.3249429999999993,0.9773775966579281,59.03424541511928,1085.19812,0.8415627199565888,0.6639929860457486,0.843245845396502,0.4956804420544308,True,sg,99.9,False,,,,,,
43960584,ASASSN-V J071957.55-421757.6,5560556684818159872,59733420,109.98956246550036,-42.29932220445539,8.63194568530345,,99,sto_var,True,33-34-7-8,13.323599,2.4752036757031197,1.3082630000000002,1.1256102231858405,25.64078216075674,1258.60852,0.4422585395015971,0.3489419876667601,0.4431430565806004,0.2604902797664407,True,rg,99.9,False,,,,,,
26999631,ASASSN-V J103503.92-142507.2,3750705264975601792,296883561,158.76631846378174,-14.41865148647456,1.8173478893307364,1.8050800375992784,99,spots,True,35-9,13.319716,3.141272860299563,0.9158160000000013,0.849356041485497,36.87647643963232,1023.98938,0.1609199964031577,0.1269658771620914,0.161241836395964,0.0947818778814598,True,sg,99.9,False,,,,,,
